task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,json_repair_strategy,json_repair_attempts,llm_error,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
crm_workflow_060,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.166840599998977,1994.0,1411.0,479.0,1506.0,1985.0
crm_workflow_073,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.926332900002308,1987.0,1356.0,472.0,1391.0,1863.0
crm_workflow_067,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.893491499999072,1994.0,1296.0,476.0,799.0,1275.0
crm_workflow_057,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.962948999997025,1974.0,1063.0,473.0,1113.0,1586.0
crm_workflow_069,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.26513889999842,2014.0,1218.0,477.0,859.0,1336.0
crm_workflow_061,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.4570610999981,1966.0,1429.0,474.0,1296.0,1770.0
crm_workflow_079,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.211432899999636,1957.0,1484.0,471.0,801.0,1272.0
crm_workflow_081,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.125013600001694,1947.0,1795.0,469.0,750.0,1219.0
crm_workflow_086,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.968854799997644,1994.0,1172.0,473.0,627.0,1100.0
crm_workflow_066,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.525300999997853,2004.0,1202.0,476.0,1324.0,1800.0
crm_workflow_076,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.242819299997791,1988.0,1834.0,472.0,798.0,1270.0
crm_workflow_068,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.96331999999893,2023.0,1411.0,477.0,1122.0,1599.0
crm_workflow_074,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.428791100002854,1996.0,1455.0,472.0,1365.0,1837.0
crm_workflow_094,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.324478599999566,1946.0,1313.0,467.0,602.0,1069.0
crm_workflow_095,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.817398700000922,1951.0,1405.0,472.0,616.0,1088.0
crm_workflow_062,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,29.38553619999948,1978.0,1137.0,473.0,1857.0,2330.0
crm_workflow_087,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.904373500001384,1988.0,1042.0,477.0,608.0,1085.0
crm_workflow_077,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.069519999997283,1963.0,1045.0,468.0,1046.0,1514.0
crm_workflow_093,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.735684100000071,1945.0,1137.0,470.0,907.0,1377.0
crm_workflow_100,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.694335299998784,2038.0,1708.0,486.0,589.0,1075.0
crm_workflow_054,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,33.09521250000034,1932.0,1343.0,463.0,2110.0,2573.0
crm_workflow_090,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.494516800001293,1990.0,1294.0,474.0,864.0,1338.0
crm_workflow_078,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.97179259999757,1974.0,1032.0,470.0,1046.0,1516.0
crm_workflow_083,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.53212859999985,1954.0,1527.0,471.0,1134.0,1605.0
crm_workflow_096,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.873956300001737,1988.0,1666.0,478.0,835.0,1313.0
crm_workflow_085,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.261365899998054,1953.0,1748.0,467.0,1146.0,1613.0
crm_workflow_084,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.66880069999752,1964.0,1526.0,472.0,1222.0,1694.0
crm_workflow_089,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.864002399997844,1986.0,729.0,473.0,1175.0,1648.0
crm_workflow_075,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.56166950000261,1977.0,1555.0,477.0,1759.0,2236.0
crm_workflow_082,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.01439709999977,1955.0,2194.0,466.0,1402.0,1868.0
crm_workflow_080,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,28.234085799998866,1989.0,1176.0,472.0,1689.0,2161.0
crm_workflow_098,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.527715200001694,2039.0,1339.0,486.0,1058.0,1544.0
crm_workflow_097,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.935459399999672,2024.0,1900.0,485.0,1069.0,1554.0
crm_workflow_107,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.673276999998052,2042.0,1505.0,490.0,717.0,1207.0
crm_workflow_099,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.075493899999856,2023.0,1441.0,490.0,1152.0,1642.0
crm_workflow_104,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.39331879999736,2053.0,1204.0,495.0,1175.0,1670.0
crm_workflow_063,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,36.0128915000023,1972.0,2128.0,478.0,2113.0,2591.0
crm_workflow_064,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,38.0559138000026,1992.0,0.0,476.0,2400.0,2876.0
crm_workflow_091,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.257272400001966,1952.0,927.0,475.0,1548.0,2023.0
crm_workflow_115,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.694466799999645,2016.0,1182.0,490.0,479.0,969.0
crm_workflow_106,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.733105700001033,2050.0,1583.0,486.0,1109.0,1595.0
crm_workflow_112,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.280647300001874,2042.0,1213.0,490.0,676.0,1166.0
crm_workflow_103,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.85903270000199,2030.0,1383.0,495.0,1417.0,1912.0
crm_workflow_111,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.76928510000289,2020.0,1358.0,491.0,908.0,1399.0
crm_workflow_065,crm_workflow,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,39.31789890000073,1982.0,1624.0,474.0,2350.0,2824.0
crm_workflow_109,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.84768410000106,2031.0,1286.0,486.0,1194.0,1680.0
email_022,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.312877899999876,1923.0,1080.0,444.0,551.0,995.0
email_028,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.606721799998923,1948.0,1071.0,446.0,547.0,993.0
crm_workflow_113,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.324968600001739,2021.0,1414.0,487.0,774.0,1261.0
crm_workflow_110,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.011223499997868,2043.0,1827.0,486.0,1131.0,1617.0
crm_workflow_108,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.53299960000004,2058.0,1342.0,492.0,1212.0,1704.0
email_023,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,25.02959970000302,1917.0,1950.0,434.0,1561.0,1995.0
email_045,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.1900209000014,1885.0,1603.0,435.0,691.0,1126.0
crm_workflow_101,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,37.712380799999664,2035.0,0.0,488.0,2400.0,2888.0
crm_workflow_117,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.74758970000039,2014.0,1305.0,484.0,862.0,1346.0
crm_workflow_119,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.668483900000865,2028.0,876.0,488.0,925.0,1413.0
email_029,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.107640800000809,1915.0,1541.0,439.0,741.0,1180.0
crm_workflow_102,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,fallback,,0,"No parseable JSON object found in model output; attempts=['raw', 'raw+repair']; last_error=raw+repair:Expecting ':' delimiter",False,True,1.0,37.67704320000121,2041.0,555.0,488.0,2400.0,2888.0
crm_workflow_116,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.019652099999803,2035.0,1872.0,488.0,1291.0,1779.0
email_037,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.866415500000585,1913.0,1538.0,439.0,858.0,1297.0
email_025,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.156932800000504,1892.0,928.0,439.0,501.0,940.0
crm_workflow_105,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,37.65869389999716,2018.0,0.0,487.0,2400.0,2887.0
crm_workflow_120,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.469722400001046,2039.0,1420.0,489.0,537.0,1026.0
email_048,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.288536100000783,1956.0,1324.0,447.0,576.0,1023.0
email_021,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.83927340000082,1916.0,1081.0,441.0,655.0,1096.0
email_036,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.82365700000082,1929.0,1926.0,444.0,1139.0,1583.0
email_044,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.49145149999822,1924.0,1210.0,442.0,764.0,1206.0
crm_workflow_118,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.032720800001698,2027.0,1641.0,484.0,1036.0,1520.0
email_026,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.43003630000021,1940.0,1304.0,449.0,1153.0,1602.0
email_065,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.315418600002886,1939.0,1393.0,445.0,618.0,1063.0
email_049,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.993418400001246,1913.0,1064.0,438.0,828.0,1266.0
email_041,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.25254799999675,1898.0,1128.0,436.0,440.0,876.0
crm_workflow_114,crm_workflow,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,33.94974229999934,2024.0,2112.0,488.0,2036.0,2524.0
email_042,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.116192200002843,1926.0,1793.0,443.0,1730.0,2173.0
email_043,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.427914700001566,1888.0,1077.0,430.0,466.0,896.0
email_040,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.705588799999532,1949.0,1684.0,447.0,973.0,1420.0
email_031,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.080610500001058,1901.0,1676.0,434.0,914.0,1348.0
email_033,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.485798999998224,1918.0,755.0,438.0,1334.0,1772.0
email_057,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.172613799997634,1937.0,1808.0,443.0,737.0,1180.0
email_030,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.61435409999831,1941.0,2203.0,447.0,1025.0,1472.0
email_056,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.51332309999998,1976.0,2013.0,451.0,656.0,1107.0
email_024,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.238354200002505,1942.0,1552.0,445.0,1408.0,1853.0
email_054,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.967170799998712,1909.0,1678.0,442.0,923.0,1365.0
email_032,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.85584260000178,1940.0,1338.0,445.0,1037.0,1482.0
email_052,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.844575300001452,1899.0,1820.0,438.0,1264.0,1702.0
email_053,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.760952500000712,1884.0,1232.0,434.0,1186.0,1620.0
email_027,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,25.881859299999633,1919.0,1294.0,436.0,1519.0,1955.0
email_034,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,28.44616920000044,1920.0,2256.0,445.0,1666.0,2111.0
email_046,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.350287000001117,1925.0,1033.0,445.0,1252.0,1697.0
email_035,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.99515650000103,1908.0,1574.0,435.0,1552.0,1987.0
email_039,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.16241860000082,1929.0,1218.0,436.0,1173.0,1609.0
email_051,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.13098379999792,1889.0,1334.0,431.0,1377.0,1808.0
email_047,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.129157899998972,1917.0,1716.0,434.0,979.0,1413.0
email_064,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.207792099998187,1955.0,1815.0,449.0,1069.0,1518.0
email_068,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.919268400000874,1990.0,1407.0,451.0,1356.0,1807.0
email_061,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.555558000000019,1919.0,1357.0,444.0,563.0,1007.0
email_050,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.104914600000484,1943.0,1603.0,447.0,1301.0,1748.0
email_055,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.451548199998797,1913.0,990.0,434.0,911.0,1345.0
email_060,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.90428940000129,1967.0,1121.0,452.0,926.0,1378.0
email_086,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.97549810000055,1967.0,1470.0,452.0,643.0,1095.0
email_062,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.394060899998294,1951.0,1523.0,452.0,699.0,1151.0
email_058,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.744844300003024,1957.0,890.0,452.0,845.0,1297.0
email_059,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.15464730000167,1941.0,1712.0,441.0,793.0,1234.0
email_076,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.625647699998808,1951.0,1662.0,445.0,805.0,1250.0
email_038,email,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,29.7723427000019,1948.0,1341.0,449.0,1882.0,2331.0
email_070,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.106747500001802,1985.0,1005.0,455.0,1034.0,1489.0
email_084,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.827922899999976,1935.0,1521.0,444.0,975.0,1419.0
email_082,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.26548680000269,1922.0,1315.0,443.0,748.0,1191.0
email_081,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.677633600000263,1908.0,1107.0,438.0,692.0,1130.0
email_079,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.515341900001658,1911.0,1357.0,433.0,677.0,1110.0
email_090,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.432801599999948,1969.0,1524.0,452.0,1009.0,1461.0
email_063,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.101320800000394,1936.0,1815.0,440.0,1372.0,1812.0
email_088,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.986513700001524,1978.0,1438.0,450.0,978.0,1428.0
email_085,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.97189090000029,1906.0,1286.0,437.0,792.0,1229.0
email_075,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.05775369999901,1941.0,1238.0,439.0,1003.0,1442.0
email_067,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.78193309999915,1948.0,1702.0,438.0,1522.0,1960.0
email_073,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.067908299999544,1940.0,1982.0,442.0,1135.0,1577.0
email_066,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,31.59494679999989,1983.0,1392.0,454.0,2026.0,2480.0
email_074,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.497002000000066,1969.0,1529.0,451.0,1036.0,1487.0
email_071,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.97842809999929,1964.0,1340.0,445.0,1367.0,1812.0
email_092,email,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.314341900000727,1945.0,1504.0,448.0,1007.0,1455.0
